suicides/100k pop,country-year,HDI for year,gdp_for_year,gdp_per_capita,generation
0.45,Argentina1995,0.731,"258,031,750,000",8232,Millenials
42.4,Argentina1996,0.748,"272,149,750,000",8563,G.I. Generation
20.75,Argentina1996,0.748,"272,149,750,000",8563,Silent
13.62,Argentina1996,0.748,"272,149,750,000",8563,Boomers
9.25,Argentina1996,0.748,"272,149,750,000",8563,Generation X
8.79,Argentina1996,0.748,"272,149,750,000",8563,Generation X
7.7,Argentina1996,0.748,"272,149,750,000",8563,G.I. Generation
4.94,Argentina1996,0.748,"272,149,750,000",8563,Silent
4.38,Argentina1996,0.748,"272,149,750,000",8563,Boomers
3.36,Argentina1996,0.748,"272,149,750,000",8563,Generation X
2.14,Argentina1996,0.748,"272,149,750,000",8563,Generation X
0.42,Argentina1996,0.748,"272,149,750,000",8563,Millenials
0.28,Argentina1996,0.748,"272,149,750,000",8563,Millenials
39.78,Argentina1997,0.757,"292,859,000,000",9057,G.I. Generation
20.29,Argentina1997,0.757,"292,859,000,000",9057,Silent
12.73,Argentina1997,0.757,"292,859,000,000",9057,Boomers
8.66,Argentina1997,0.757,"292,859,000,000",9057,Generation X
8.13,Argentina1997,0.757,"292,859,000,000",9057,Generation X
5.5,Argentina1997,0.757,"292,859,000,000",9057,G.I. Generation
4.91,Argentina1997,0.757,"292,859,000,000",9057,Silent
4.04,Argentina1997,0.757,"292,859,000,000",9057,Boomers
3.57,Argentina1997,0.757,"292,859,000,000",9057,Generation X
2.91,Argentina1997,0.757,"292,859,000,000",9057,Generation X
0.55,Argentina1997,0.757,"292,859,000,000",9057,Millenials
0.33,Argentina1997,0.757,"292,859,000,000",9057,Millenials
39.87,Argentina1998,0.763,"298,948,250,000",9126,G.I. Generation
22.77,Argentina1998,0.763,"298,948,250,000",9126,Silent
12.73,Argentina1998,0.763,"298,948,250,000",9126,Boomers
10.08,Argentina1998,0.763,"298,948,250,000",9126,Generation X
10.05,Argentina1998,0.763,"298,948,250,000",9126,Generation X
6.0,Argentina1998,0.763,"298,948,250,000",9126,G.I. Generation
5.19,Argentina1998,0.763,"298,948,250,000",9126,Silent
3.56,Argentina1998,0.763,"298,948,250,000",9126,Generation X
3.55,Argentina1998,0.763,"298,948,250,000",9126,Boomers
2.07,Argentina1998,0.763,"298,948,250,000",9126,Generation X
0.6,Argentina1998,0.763,"298,948,250,000",9126,Millenials
0.46,Argentina1998,0.763,"298,948,250,000",9126,Millenials
39.55,Argentina1999,0.774,"283,523,000,000",8546,G.I. Generation
23.46,Argentina1999,0.774,"283,523,000,000",8546,Silent
13.47,Argentina1999,0.774,"283,523,000,000",8546,Boomers
10.82,Argentina1999,0.774,"283,523,000,000",8546,Generation X
10.42,Argentina1999,0.774,"283,523,000,000",8546,Generation X
5.02,Argentina1999,0.774,"283,523,000,000",8546,Silent
4.82,Argentina1999,0.774,"283,523,000,000",8546,G.I. Generation
3.36,Argentina1999,0.774,"283,523,000,000",8546,Boomers
3.13,Argentina1999,0.774,"283,523,000,000",8546,Generation X
1.95,Argentina1999,0.774,"283,523,000,000",8546,Generation X
0.6,Argentina1999,0.774,"283,523,000,000",8546,Millenials
0.59,Argentina1999,0.774,"283,523,000,000",8546,Millenials
44.18,Argentina2000,0.762,"284,203,750,000",8462,G.I. Generation
25.8,Argentina2000,0.762,"284,203,750,000",8462,Silent
14.11,Argentina2000,0.762,"284,203,750,000",8462,Boomers
14.0,Argentina2000,0.762,"284,203,750,000",8462,Generation X
12.72,Argentina2000,0.762,"284,203,750,000",8462,Generation X
4.82,Argentina2000,0.762,"284,203,750,000",8462,Silent
4.56,Argentina2000,0.762,"284,203,750,000",8462,G.I. Generation
4.09,Argentina2000,0.762,"284,203,750,000",8462,Boomers
3.57,Argentina2000,0.762,"284,203,750,000",8462,Generation X
2.41,Argentina2000,0.762,"284,203,750,000",8462,Generation X
0.62,Argentina2000,0.762,"284,203,750,000",8462,Millenials
0.51,Argentina2000,0.762,"284,203,750,000",8462,Millenials
45.66,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Silent
27.94,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Silent
15.58,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Millenials
15.08,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Boomers
14.02,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Generation X
5.83,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Silent
5.09,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Millenials
4.91,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Silent
4.88,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Boomers
3.05,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Generation X
0.82,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Millenials
0.7,Argentina2001,0.7859999999999999,"268,696,750,000",7900,Millenials
41.31,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Silent
25.76,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Silent
16.27,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Millenials
14.94,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Generation X
14.77,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Boomers
6.35,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Silent
5.73,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Silent
4.84,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Millenials
4.45,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Boomers
3.28,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Generation X
1.05,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Millenials
0.67,Argentina2002,0.7809999999999999,"97,724,004,252",2840,Millenials
46.75,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Silent
23.83,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Silent
19.15,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Millenials
16.02,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Generation X
14.75,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Boomers
6.51,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Silent
5.49,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Millenials
5.15,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Silent
4.45,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Boomers
2.41,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Generation X
1.05,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Millenials
0.73,Argentina2003,0.7859999999999999,"127,586,973,492",3668,Millenials
38.25,Argentina2004,0.787,"164,657,930,453",4683,Silent
20.33,Argentina2004,0.787,"164,657,930,453",4683,Silent
19.59,Argentina2004,0.787,"164,657,930,453",4683,Millenials
15.19,Argentina2004,0.787,"164,657,930,453",4683,Generation X
13.98,Argentina2004,0.787,"164,657,930,453",4683,Boomers
4.88,Argentina2004,0.787,"164,657,930,453",4683,Millenials
4.7,Argentina2004,0.787,"164,657,930,453",4683,Silent
4.66,Argentina2004,0.787,"164,657,930,453",4683,Silent
4.16,Argentina2004,0.787,"164,657,930,453",4683,Boomers
3.37,Argentina2004,0.787,"164,657,930,453",4683,Generation X
1.22,Argentina2004,0.787,"164,657,930,453",4683,Millenials
0.73,Argentina2004,0.787,"164,657,930,453",4683,Millenials
37.43,Argentina2005,0.775,"198,737,095,012",5590,Silent
19.52,Argentina2005,0.775,"198,737,095,012",5590,Silent
19.08,Argentina2005,0.775,"198,737,095,012",5590,Millenials
15.01,Argentina2005,0.775,"198,737,095,012",5590,Generation X
12.43,Argentina2005,0.775,"198,737,095,012",5590,Boomers
5.47,Argentina2005,0.775,"198,737,095,012",5590,Silent
5.36,Argentina2005,0.775,"198,737,095,012",5590,Silent
4.54,Argentina2005,0.775,"198,737,095,012",5590,Millenials
3.8,Argentina2005,0.775,"198,737,095,012",5590,Boomers
3.45,Argentina2005,0.775,"198,737,095,012",5590,Generation X
1.47,Argentina2005,0.775,"198,737,095,012",5590,Millenials
0.62,Argentina2005,0.775,"198,737,095,012",5590,Millenials
39.68,Argentina2006,0.812,"232,557,260,817",6475,Silent
19.54,Argentina2006,0.812,"232,557,260,817",6475,Millenials
19.17,Argentina2006,0.812,"232,557,260,817",6475,Silent
15.74,Argentina2006,0.812,"232,557,260,817",6475,Generation X
13.34,Argentina2006,0.812,"232,557,260,817",6475,Boomers
5.35,Argentina2006,0.812,"232,557,260,817",6475,Millenials
3.85,Argentina2006,0.812,"232,557,260,817",6475,Silent
3.52,Argentina2006,0.812,"232,557,260,817",6475,Boomers
3.42,Argentina2006,0.812,"232,557,260,817",6475,Generation X
2.74,Argentina2006,0.812,"232,557,260,817",6475,Silent
1.11,Argentina2006,0.812,"232,557,260,817",6475,Millenials
0.76,Argentina2006,0.812,"232,557,260,817",6475,Millenials
35.43,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Silent
17.07,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Millenials
16.96,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Silent
15.68,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Generation X
12.87,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Boomers
4.43,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Millenials
4.04,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Generation X
3.56,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Silent
3.37,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Boomers
2.67,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Silent
1.27,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Generation Z
1.0,Argentina2007,0.8170000000000001,"287,530,508,431",7918,Generation Z
32.19,Argentina2008,0.821,"361,558,037,110",9843,Silent
18.33,Argentina2008,0.821,"361,558,037,110",9843,Millenials
17.6,Argentina2008,0.821,"361,558,037,110",9843,Silent
16.74,Argentina2008,0.821,"361,558,037,110",9843,Generation X
12.94,Argentina2008,0.821,"361,558,037,110",9843,Boomers
5.42,Argentina2008,0.821,"361,558,037,110",9843,Millenials
3.71,Argentina2008,0.821,"361,558,037,110",9843,Boomers
3.5,Argentina2008,0.821,"361,558,037,110",9843,Silent
3.03,Argentina2008,0.821,"361,558,037,110",9843,Silent
2.97,Argentina2008,0.821,"361,558,037,110",9843,Generation X
1.1,Argentina2008,0.821,"361,558,037,110",9843,Generation Z
0.58,Argentina2008,0.821,"361,558,037,110",9843,Generation Z
27.09,Argentina2009,0.821,"332,976,484,578",8961,Silent
17.72,Argentina2009,0.821,"332,976,484,578",8961,Millenials
16.17,Argentina2009,0.821,"332,976,484,578",8961,Silent
15.7,Argentina2009,0.821,"332,976,484,578",8961,Generation X
11.87,Argentina2009,0.821,"332,976,484,578",8961,Boomers
4.91,Argentina2009,0.821,"332,976,484,578",8961,Millenials
3.56,Argentina2009,0.821,"332,976,484,578",8961,Silent
3.29,Argentina2009,0.821,"332,976,484,578",8961,Generation X
3.17,Argentina2009,0.821,"332,976,484,578",8961,Boomers
2.06,Argentina2009,0.821,"332,976,484,578",8961,Silent
0.96,Argentina2009,0.821,"332,976,484,578",8961,Generation Z
0.82,Argentina2009,0.821,"332,976,484,578",8961,Generation Z
31.35,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Silent
19.77,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Millenials
14.98,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation X
14.49,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Silent
12.33,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation X
4.47,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Millenials
3.37,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation X
3.15,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation X
3.08,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Silent
2.75,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Silent
0.92,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation Z
0.58,Argentina2010,0.8109999999999999,"423,627,422,092",11273,Generation Z
26.38,Argentina2011,0.818,"530,163,281,575",13946,Silent
19.96,Argentina2011,0.818,"530,163,281,575",13946,Millenials
15.65,Argentina2011,0.818,"530,163,281,575",13946,Millenials
14.92,Argentina2011,0.818,"530,163,281,575",13946,Boomers
10.64,Argentina2011,0.818,"530,163,281,575",13946,Generation X
5.1,Argentina2011,0.818,"530,163,281,575",13946,Millenials
3.21,Argentina2011,0.818,"530,163,281,575",13946,Generation X
3.16,Argentina2011,0.818,"530,163,281,575",13946,Millenials
2.85,Argentina2011,0.818,"530,163,281,575",13946,Boomers
2.38,Argentina2011,0.818,"530,163,281,575",13946,Silent
0.84,Argentina2011,0.818,"530,163,281,575",13946,Generation Z
0.78,Argentina2011,0.818,"530,163,281,575",13946,Generation Z
32.68,Argentina2012,0.831,"545,982,375,701",14203,Silent
21.4,Argentina2012,0.831,"545,982,375,701",14203,Millenials
18.85,Argentina2012,0.831,"545,982,375,701",14203,Millenials
15.88,Argentina2012,0.831,"545,982,375,701",14203,Boomers
11.44,Argentina2012,0.831,"545,982,375,701",14203,Generation X
6.03,Argentina2012,0.831,"545,982,375,701",14203,Millenials
3.28,Argentina2012,0.831,"545,982,375,701",14203,Generation X
3.24,Argentina2012,0.831,"545,982,375,701",14203,Boomers
3.16,Argentina2012,0.831,"545,982,375,701",14203,Millenials
2.57,Argentina2012,0.831,"545,982,375,701",14203,Silent
0.8,Argentina2012,0.831,"545,982,375,701",14203,Generation Z
0.49,Argentina2012,0.831,"545,982,375,701",14203,Generation Z
24.03,Argentina2013,0.833,"552,025,140,252",14206,Silent
19.96,Argentina2013,0.833,"552,025,140,252",14206,Millenials
15.25,Argentina2013,0.833,"552,025,140,252",14206,Millenials
13.75,Argentina2013,0.833,"552,025,140,252",14206,Boomers
12.2,Argentina2013,0.833,"552,025,140,252",14206,Generation X
4.93,Argentina2013,0.833,"552,025,140,252",14206,Millenials
3.16,Argentina2013,0.833,"552,025,140,252",14206,Millenials
3.08,Argentina2013,0.833,"552,025,140,252",14206,Generation X
3.01,Argentina2013,0.833,"552,025,140,252",14206,Boomers
2.23,Argentina2013,0.833,"552,025,140,252",14206,Silent
0.91,Argentina2013,0.833,"552,025,140,252",14206,Generation Z
0.91,Argentina2013,0.833,"552,025,140,252",14206,Generation Z
27.16,Argentina2014,0.836,"526,319,673,732",13400,Silent
21.13,Argentina2014,0.836,"526,319,673,732",13400,Millenials
16.2,Argentina2014,0.836,"526,319,673,732",13400,Millenials
13.72,Argentina2014,0.836,"526,319,673,732",13400,Boomers
12.73,Argentina2014,0.836,"526,319,673,732",13400,Generation X
6.02,Argentina2014,0.836,"526,319,673,732",13400,Millenials
3.77,Argentina2014,0.836,"526,319,673,732",13400,Generation X
3.66,Argentina2014,0.836,"526,319,673,732",13400,Millenials
3.15,Argentina2014,0.836,"526,319,673,732",13400,Boomers
1.89,Argentina2014,0.836,"526,319,673,732",13400,Silent
0.99,Argentina2014,0.836,"526,319,673,732",13400,Generation Z
0.93,Argentina2014,0.836,"526,319,673,732",13400,Generation Z
34.38,Argentina2015,0.84,"594,749,285,413",14981,Silent
18.74,Argentina2015,0.84,"594,749,285,413",14981,Millenials
14.31,Argentina2015,0.84,"594,749,285,413",14981,Boomers
14.13,Argentina2015,0.84,"594,749,285,413",14981,Millenials
12.25,Argentina2015,0.84,"594,749,285,413",14981,Generation X
4.51,Argentina2015,0.84,"594,749,285,413",14981,Millenials
3.55,Argentina2015,0.84,"594,749,285,413",14981,Boomers
3.52,Argentina2015,0.84,"594,749,285,413",14981,Millenials
3.13,Argentina2015,0.84,"594,749,285,413",14981,Generation X
2.01,Argentina2015,0.84,"594,749,285,413",14981,Silent
1.06,Argentina2015,0.84,"594,749,285,413",14981,Generation Z
0.54,Argentina2015,0.84,"594,749,285,413",14981,Generation Z
7.51,Armenia1990,0.632,"2,256,838,858",756,Silent
7.43,Armenia1990,0.632,"2,256,838,858",756,G.I. Generation
5.98,Armenia1990,0.632,"2,256,838,858",756,G.I. Generation
5.21,Armenia1990,0.632,"2,256,838,858",756,Boomers
4.19,Armenia1990,0.632,"2,256,838,858",756,Silent
3.67,Armenia1990,0.632,"2,256,838,858",756,Generation X
2.68,Armenia1990,0.632,"2,256,838,858",756,G.I. Generation
2.04,Armenia1990,0.632,"2,256,838,858",756,G.I. Generation
1.25,Armenia1990,0.632,"2,256,838,858",756,Boomers
1.16,Armenia1990,0.632,"2,256,838,858",756,Generation X
0.0,Armenia1990,0.632,"2,256,838,858",756,Generation X
0.0,Armenia1990,0.632,"2,256,838,858",756,Generation X
17.36,Armenia1991,0.648,"2,068,526,522",640,G.I. Generation
6.37,Armenia1991,0.648,"2,068,526,522",640,Boomers
4.44,Armenia1991,0.648,"2,068,526,522",640,Silent
4.43,Armenia1991,0.648,"2,068,526,522",640,Silent
4.02,Armenia1991,0.648,"2,068,526,522",640,Boomers
3.78,Armenia1991,0.648,"2,068,526,522",640,G.I. Generation
2.27,Armenia1991,0.648,"2,068,526,522",640,Boomers
2.03,Armenia1991,0.648,"2,068,526,522",640,Generation X
1.17,Armenia1991,0.648,"2,068,526,522",640,Boomers
0.0,Armenia1991,0.648,"2,068,526,522",640,Generation X
0.0,Armenia1991,0.648,"2,068,526,522",640,Millenials
0.0,Armenia1991,0.648,"2,068,526,522",640,Millenials
10.64,Armenia1992,0.618,"1,272,577,456",385,G.I. Generation
6.97,Armenia1992,0.618,"1,272,577,456",385,Silent
6.1,Armenia1992,0.618,"1,272,577,456",385,Boomers
4.8,Armenia1992,0.618,"1,272,577,456",385,Boomers
3.8,Armenia1992,0.618,"1,272,577,456",385,Silent
3.75,Armenia1992,0.618,"1,272,577,456",385,G.I. Generation
3.0,Armenia1992,0.618,"1,272,577,456",385,Generation X
1.46,Armenia1992,0.618,"1,272,577,456",385,Boomers
0.34,Armenia1992,0.618,"1,272,577,456",385,Generation X
0.0,Armenia1992,0.618,"1,272,577,456",385,Boomers
0.0,Armenia1992,0.618,"1,272,577,456",385,Millenials
0.0,Armenia1992,0.618,"1,272,577,456",385,Millenials
11.3,Armenia1993,0.617,"1,201,313,201",357,G.I. Generation
8.83,Armenia1993,0.617,"1,201,313,201",357,Silent
7.04,Armenia1993,0.617,"1,201,313,201",357,G.I. Generation
6.72,Armenia1993,0.617,"1,201,313,201",357,Boomers
5.56,Armenia1993,0.617,"1,201,313,201",357,Boomers
5.07,Armenia1993,0.617,"1,201,313,201",357,Silent
2.3,Armenia1993,0.617,"1,201,313,201",357,Generation X
1.79,Armenia1993,0.617,"1,201,313,201",357,Boomers
1.42,Armenia1993,0.617,"1,201,313,201",357,Boomers
1.02,Armenia1993,0.617,"1,201,313,201",357,Generation X
0.0,Armenia1993,0.617,"1,201,313,201",357,Millenials
0.0,Armenia1993,0.617,"1,201,313,201",357,Millenials
24.82,Armenia1994,0.621,"1,315,158,670",387,G.I. Generation
9.67,Armenia1994,0.621,"1,315,158,670",387,G.I. Generation
8.49,Armenia1994,0.621,"1,315,158,670",387,Silent
8.1,Armenia1994,0.621,"1,315,158,670",387,Boomers
6.29,Armenia1994,0.621,"1,315,158,670",387,Silent
3.37,Armenia1994,0.621,"1,315,158,670",387,Boomers
1.95,Armenia1994,0.621,"1,315,158,670",387,Generation X
1.6,Armenia1994,0.621,"1,315,158,670",387,Boomers
1.34,Armenia1994,0.621,"1,315,158,670",387,Generation X
0.52,Armenia1994,0.621,"1,315,158,670",387,Millenials
0.31,Armenia1994,0.621,"1,315,158,670",387,Boomers
0.27,Armenia1994,0.621,"1,315,158,670",387,Millenials
11.97,Armenia1995,0.605,"1,468,317,350",426,Silent
8.1,Armenia1995,0.605,"1,468,317,350",426,Boomers
7.25,Armenia1995,0.605,"1,468,317,350",426,Generation X
7.14,Armenia1995,0.605,"1,468,317,350",426,G.I. Generation
3.89,Armenia1995,0.605,"1,468,317,350",426,G.I. Generation
3.73,Armenia1995,0.605,"1,468,317,350",426,Silent
3.51,Armenia1995,0.605,"1,468,317,350",426,Generation X
3.19,Armenia1995,0.605,"1,468,317,350",426,Generation X
1.76,Armenia1995,0.605,"1,468,317,350",426,Boomers
0.99,Armenia1995,0.605,"1,468,317,350",426,Generation X
0.26,Armenia1995,0.605,"1,468,317,350",426,Millenials
0.0,Armenia1995,0.605,"1,468,317,350",426,Millenials
10.75,Armenia1996,0.634,"1,596,968,913",458,G.I. Generation
7.31,Armenia1996,0.634,"1,596,968,913",458,Silent
5.86,Armenia1996,0.634,"1,596,968,913",458,Boomers
4.57,Armenia1996,0.634,"1,596,968,913",458,Generation X
3.97,Armenia1996,0.634,"1,596,968,913",458,Silent
1.49,Armenia1996,0.634,"1,596,968,913",458,Boomers
1.25,Armenia1996,0.634,"1,596,968,913",458,Generation X
1.0,Armenia1996,0.634,"1,596,968,913",458,Generation X
0.32,Armenia1996,0.634,"1,596,968,913",458,Generation X
0.27,Armenia1996,0.634,"1,596,968,913",458,Millenials
0.26,Armenia1996,0.634,"1,596,968,913",458,Millenials
0.0,Armenia1996,0.634,"1,596,968,913",458,G.I. Generation
8.53,Armenia1997,0.645,"1,639,492,424",465,Silent
6.1,Armenia1997,0.645,"1,639,492,424",465,Boomers
5.84,Armenia1997,0.645,"1,639,492,424",465,G.I. Generation
3.51,Armenia1997,0.645,"1,639,492,424",465,G.I. Generation
3.19,Armenia1997,0.645,"1,639,492,424",465,Generation X
2.63,Armenia1997,0.645,"1,639,492,424",465,Silent
1.22,Armenia1997,0.645,"1,639,492,424",465,Generation X
0.61,Armenia1997,0.645,"1,639,492,424",465,Boomers
